	chromosome	start	end
21713	6	31082527	31107869
21714	6	31082867	31088223
21715	6	31105313	31107127
21716	6	31110216	31126015
21717	6	31126319	31134936
21718	6	31132119	31148508
21719	6	31141512	31145676
21720	6	31162977	31165814
21721	6	31165537	31171745
21722	6	31236526	31239907
21723	6	31321649	31324965
21724	6	31368479	31445283
21725	6	31371356	31383092
21726	6	31462658	31478901
21727	6	31496494	31498009
21728	6	31497996	31510225
21729	6	31497996	31514385
21730	6	31510081	31510915
21731	6	31512239	31516204
21732	6	31514647	31526606
21733	6	31539831	31542101
21734	6	31543344	31546113
21735	6	31548302	31550299
21736	6	31553901	31556686
21737	6	31556672	31560762
21738	6	31582961	31584798
21739	6	31588497	31605548
21740	6	31606805	31620482
21741	6	31620193	31625987
21742	6	31626075	31628549
21743	6	31626106	31628498
21744	6	31629006	31634060
21745	6	31633013	31638120
21746	6	31633879	31641323
21747	6	31637944	31641553
21748	6	31644461	31651817
21749	6	31654726	31671221
21750	6	31654739	31681849
21751	6	31674640	31685581
21752	6	31674681	31685695
21753	6	31679548	31681842
21754	6	31683133	31685581
21755	6	31686371	31694491
21756	6	31686425	31689622
21757	6	31694815	31698394
21758	6	31698358	31707540
21759	6	31707725	31732622
21760	6	31707797	31732628
21761	6	31730576	31732628
21762	6	31732087	31733365
21763	6	31733367	31745108
21764	6	31745295	31763730
21765	6	31765173	31774761
21766	6	31777396	31783437
21767	6	31783291	31785723
21768	6	31795512	31798031
21769	6	31802385	31807541
21770	6	31825436	31830683
21771	6	31830969	31846823
21772	6	31847536	31865464
21773	6	31851538	31851831
21774	6	31865562	31913449
21775	6	31867384	31869769
21776	6	31895475	31919825
21777	6	31895475	31919861
21778	6	31919864	31926887
21779	6	31926857	31937532
21780	6	31937587	31940069
21781	6	31938868	31950598
21782	6	31949801	31970458
21783	6	31967753	31971298
21784	6	31973945	31974881
21785	6	31982539	32003195
21786	6	32000490	32004035
21787	6	32006042	32009447
21788	6	32008931	32083111
21789	6	32065953	32096030
21790	6	32096484	32098068
21791	6	32116136	32122150
21792	6	32121218	32134011
21793	6	32121622	32139755
21794	6	32132360	32136058
21795	6	32135989	32145873
21796	6	32146131	32151930
21797	6	32148745	32152101
21798	6	32152512	32157963
21799	6	32152516	32153659
21800	6	32158543	32163300
21801	6	32162620	32191844
21802	6	32223488	32233615
21803	6	32256303	32339684
21804	6	32358287	32361463
21805	6	32361740	32374905
21806	6	32407619	32412823
21807	6	32485120	32498064
21808	6	32546546	32557625
21809	6	32595956	32614839
21810	6	32627244	32636160
21811	6	32627657	32628506
21812	6	32709119	32714992
21813	6	32723875	32731311
21814	6	32780540	32784825
21815	6	32781544	32806599
21816	6	32789610	32806557
21817	6	32808494	32812480
21818	6	32811913	32827362
21819	6	32812986	32821755
21820	6	32902406	32908847
21821	6	32905141	32920899
21822	6	32916390	32936871
21823	6	32936437	32949282
21824	6	32938009	32938663
21825	6	32939842	32940630
21826	6	32971955	32977389
21827	6	33032346	33048552
21828	6	33043703	33054978
21829	6	33112560	33115544
21830	6	33130458	33160276
21831	6	33161365	33168630
21832	6	33168222	33172216
21833	6	33172419	33174608
21834	6	33176272	33180499
21835	6	33217311	33222766
21836	6	33218049	33239824
21837	6	33239787	33244287
21838	6	33244917	33252609
21839	6	33246885	33257304
21840	6	33257079	33266178
21841	6	33259431	33267101
21842	6	33267471	33282164
21843	6	33282183	33285719
21844	6	33286335	33297046
21845	6	33359313	33377701
21846	6	33378176	33384230
21847	6	33384219	33386094
21848	6	33387847	33421466
21849	6	33422356	33425325
21850	6	33540329	33548019
21851	6	33551515	33556803
21852	6	33553883	33561115
21853	6	33588142	33664351
21854	6	33662070	33679504
21855	6	33663196	33663474
21856	6	33689444	33714762
21857	6	33738979	33756913
21858	6	33762450	33771788
21859	6	33989628	34123399
21860	6	34204650	34214008
21861	6	34214157	34217247
21862	6	34247456	34360451
21863	6	34256547	34393825
21864	6	34385231	34393902
21865	6	34433916	34503006
21866	6	34505579	34524110
21867	6	34555065	34664636
21868	6	34664094	34665247
21869	6	34725183	34741571
21870	6	34759857	34850915
21871	6	34845555	34855866
21872	6	34857042	35059179
21873	6	35085848	35116387
21874	6	35182190	35220856
21875	6	35226686	35263762
21876	6	35265595	35289548
21877	6	35310335	35395968
21878	6	35420138	35434880
21879	6	35436185	35438562
21880	6	35441374	35464853
21881	6	35465651	35480715
21882	6	35541362	35696360
21883	6	35701644	35704724
21884	6	35704809	35716856
21885	6	35744371	35747329
21886	6	35748794	35761452
21887	6	35762759	35765088
21888	6	35773070	35801651
21889	6	35800743	35889119
21890	6	35911291	35992645
21891	6	35995488	36079013
21892	6	36095586	36107842
21893	6	36114475	36164982
21894	6	36164521	36200567
21895	6	36210980	36276372
21896	6	36283534	36304662
21897	6	36322419	36356164
21898	6	36354608	36359771
21899	6	36358328	36410666
21900	6	36410544	36458920
21901	6	36461669	36515247
21902	6	36562145	36573377
21903	6	36644305	36655116
21904	6	36683256	36699870
21905	6	36708552	36807778
21906	6	36822603	36842800
21907	6	36839646	36896740
21908	6	36922209	36932613
21909	6	36935917	36954074
21910	6	36973422	36996846
21911	6	37012607	37013177
21912	6	37137979	37143202
21913	6	37179956	37225931
21914	6	37225548	37300746
21915	6	37321748	37362514
21916	6	37400995	37450603
21917	6	37450696	37467698
21918	6	37600284	37667082
21919	6	37783553	37786994
21920	6	37787275	38122400
21921	6	38136227	38607924
21922	6	38449468	38450307
21923	6	38643701	38670917
21924	6	38683117	38998301
21925	6	38890805	38920875
21926	6	39016574	39055519
21927	6	39071840	39082965
21928	6	39156749	39197226
21929	6	39266777	39282329
21930	6	39282474	39290744
21931	6	39297766	39693181
21932	6	39760142	39872648
21933	6	39849580	39867847
21934	6	39867354	39902290
21935	6	40302693	40347624
21936	6	40359325	40555204
21937	6	40469370	40470132
21938	6	40484075	40491672
21939	6	40994772	41006928
21940	6	41001366	41065526
21941	6	41010293	41012076
21942	6	41021043	41032250
21943	6	41040684	41067715
21944	6	41117080	41122075
21945	6	41126244	41130924
21946	6	41158015	41168932
21947	6	41196062	41206620
21948	6	41235664	41254457
21949	6	41303393	41318625
21950	6	41462591	41516359
21951	6	41514164	41570122
21952	6	41604620	41621984
21953	6	41651716	41703997
21954	6	41653964	41654127
21955	6	41688134	41701770
21956	6	41704449	41721847
21957	6	41737914	41754280
21958	6	41748087	41757879
21959	6	41755400	41757636
21960	6	41757634	41863099
21961	6	41759148	41759215
21962	6	41873092	41888877
21963	6	41888926	41900784
21964	6	41902671	42018095
21965	6	42018251	42055199
21966	6	42068856	42110357
21967	6	42123144	42147794
21968	6	42123279	42131156
21969	6	42152139	42162654
21970	6	42174539	42185603
21971	6	42192669	42419789
21972	6	42531800	42661242
21973	6	42664340	42690312
21974	6	42712219	42714558
21975	6	42749765	42836298
21976	6	42847356	42857663
21977	6	42858005	42858554
21978	6	42883727	42893573
21979	6	42896938	42907025
21980	6	42908102	42916098
21981	6	42928496	42931618
21982	6	42931608	42946958
21983	6	42952237	42980080
21984	6	42979832	42981706
21985	6	42981951	42989036
21986	6	42989383	43001894
21987	6	43001635	43002143
21988	6	43005355	43021683
21989	6	43008515	43042837
21990	6	43021767	43027544
21991	6	43042069	43042477
21992	6	43044006	43129457
21993	6	43139037	43149243
21994	6	43149913	43192325
21995	6	43181539	43191598
21996	6	43193367	43197222
21997	6	43211418	43255997
21998	6	43263432	43273276
21999	6	43267448	43276535
22000	6	43274872	43337216
22001	6	43395104	43418168
22002	6	43418090	43424370
22003	6	43445261	43474294
22004	6	43474707	43478424
22005	6	43477440	43497323
22006	6	43479565	43484728
22007	6	43486918	43487462
22008	6	43490072	43543812
22009	6	43529609	43530156
22010	6	43543887	43586701
22011	6	43555967	43559099
22012	6	43573053	43596899
22013	6	43597277	43608689
22014	6	43612783	43640336
22015	6	43639040	43655528
22016	6	43737921	43754224
22017	6	43738166	43738353
22018	6	43963460	44042389
22019	6	43968317	43973695
22020	6	44081194	44095194
22021	6	44094651	44123256
22022	6	44126548	44152139
22023	6	44187242	44201888
22024	6	44214824	44221620
22025	6	44221833	44225291
22026	6	44225903	44233500
22027	6	44238203	44275243
22028	6	44240931	44346694
22029	6	44246480	44265458
22030	6	44267391	44281063
22031	6	44310397	44344904
22032	6	44355262	44418163
22033	6	44400472	44400720
22034	6	44777054	45345690
22035	6	45295894	45632086
22036	6	45388816	45389742
22037	6	45868045	46048132
22038	6	46064830	46097443
22039	6	46097730	46114436
22040	6	46126924	46138708
22041	6	46188475	46459709
22042	6	46459789	46500495
22043	6	46517541	46620523
22044	6	46620678	46645930
22045	6	46638181	46655902
22046	6	46655612	46672056
22047	6	46671938	46703430
22048	6	46714654	46727243
22049	6	46761127	46807515
22050	6	46820249	46922680
22051	6	46871208	46876815
22052	6	46965440	47010099
22053	6	47199268	47277641
22054	6	47445525	47594999
22055	6	47624172	47665533
22056	6	47653600	47689757
22057	6	47749718	47800516
22058	6	47845764	48036425
22059	6	49398073	49430904
22060	6	49431091	49460820
22061	6	49467671	49494760
22062	6	49518113	49529620
22063	6	49572871	49604552
22064	6	49660073	49681274
22065	6	49695097	49712150
22066	6	49753366	49755053
22067	6	49785143	49788155
22068	6	49801970	49844809
22069	6	49913814	49917157
22070	6	49927962	49931818
22071	6	49936390	49937338
22072	6	49976851	49989694
22073	6	50011288	50016364
22074	6	50681541	50740701
22075	6	50786436	50815326
22076	6	51464521	51487682
22077	6	51480098	51952423
22078	6	52051185	52055436
22079	6	52101479	52109335
22080	6	52128807	52149679
22081	6	52226219	52272575
22082	6	52285106	52387892
22083	6	52362200	52441713
22084	6	52535907	52551386
22085	6	52614897	52628367
22086	6	52656462	52668708
22087	6	52696453	52710893
22088	6	52761437	52774483
22089	6	52842751	52860176
22090	6	52866077	52926600
22091	6	52916789	52965671
22092	6	52990445	52990944
22093	6	52991762	53013627
22094	6	53132196	53213947
22095	6	53362139	53481768
22096	6	53367983	53371717
22097	6	53493178	53496192
22098	6	53512699	53530506
22099	6	53655673	53659072
22100	6	53659295	53788919
22101	6	53783772	53785586
22102	6	53794780	54131078
22103	6	53863688	53871950
22104	6	53893975	53944524
22105	6	54172657	54254950
22106	6	54230133	54234769
22107	6	54704916	54705653
22108	6	54711569	54806820
22109	6	54807965	54809897
22110	6	55039050	55147418
22111	6	55192267	55267291
22112	6	55299167	55444012
22113	6	55618443	55740362
22114	6	55921388	56258892
22115	6	56196586	56196915
22116	6	56322785	56819426
22117	6	56708800	56728876
22118	6	56819773	56892140
22119	6	56911347	56920023
22120	6	56951642	57035105
22121	6	56979692	57039034
22122	6	57037124	57054631
22123	6	57053607	57087078
22124	6	57179603	57513375
22125	6	62284008	62284534
22126	6	62340138	62390954
22127	6	62389865	62996132
22128	6	63921351	63922929
22129	6	63985856	64029882
22130	6	64231666	64293492
22131	6	64280910	64282313
22132	6	64345725	64489229
22133	6	64429876	66417118
22134	6	64516729	64532535
22135	6	65087688	65122672
22136	6	69339854	69344919
22137	6	69345259	70099403
22138	6	70385694	70507003
22139	6	70576463	70919679
22140	6	70924764	71012786
22141	6	70932461	70951859
22142	6	71122531	71123653
22143	6	71122644	71270877
22144	6	71276620	71299272
22145	6	71377479	71571718
22146	6	71566382	71666741
22147	6	71931160	72037931
22148	6	71998506	72018653
22149	6	72596406	73112845
22150	6	73331520	73908574
22151	6	73340223	73388282
22152	6	73844526	73853237
22153	6	73919469	73972919
22154	6	73933267	73935493
22155	6	73951037	74020088
22156	6	73972938	74011124
22157	6	74062785	74064018
22158	6	74072400	74073894
22159	6	74078278	74104856
22160	6	74079427	74097440
22161	6	74104471	74127292
22162	6	74123238	74161999
22163	6	74171301	74218959
22164	6	74201748	74202465
22165	6	74225473	74233520
22166	6	74233341	74280319
22167	6	74303102	74363878
22168	6	74403626	74405854
22169	6	74405508	74538040
22170	6	75794042	75915767
22171	6	75947391	75960039
22172	6	75962640	75994684
22173	6	76001575	76203454
22174	6	76066930	76096096
22175	6	76311225	76427997
22176	6	76458909	76629254
22177	6	76630832	76782395
22178	6	78171948	78173490
22179	6	78400375	78636691
22180	6	79577189	79656157
22181	6	79645584	79787953
22182	6	79910962	79944406
22183	6	79943435	79946514
22184	6	80194708	80247175
22185	6	80341000	80413372
22186	6	80624529	80657297
22187	6	80713604	80752244
22188	6	80816364	81055987
22189	6	82201156	82462491
22190	6	82236819	82244632
22191	6	82262307	82262537
22192	6	82434439	82446070
22193	6	82879700	82957471
22194	6	83072923	83080545
22195	6	83602117	83775560
22196	6	83642320	83648396
22197	6	83777385	83881069
22198	6	83782692	83782854
22199	6	83870869	83903655
22200	6	83903098	83908651
22201	6	83920108	84140797
22202	6	84222194	84235423
22203	6	84262599	84419410
22204	6	84562985	84567234
22205	6	84569362	84677143
22206	6	84743475	84800600
22207	6	84833960	84937353
22208	6	85397069	85474237
22209	6	85399143	85419252
22210	6	86159809	86205500
22211	6	86215214	86303874
22212	6	86267696	86324952
22213	6	86318053	86353510
22214	6	86340080	86340995
22215	6	87647024	87726349
22216	6	87795216	87804824
22217	6	87860877	87865003
22218	6	87862551	87973914
22219	6	87992696	88038996
22220	6	88032301	88052043
22221	6	88032323	88109459
22222	6	88054567	88075181
22223	6	88106840	88109467
22224	6	88117701	88174183
22225	6	88117730	88221352
22226	6	88180341	88222054
22227	6	88224096	88299721
22228	6	88299839	88377169
22229	6	88384790	88411927
22230	6	88757507	88776550
22231	6	88849583	88876078
22232	6	89319985	89673348
22233	6	89674246	89676685
22234	6	89789883	89790386
22235	6	89790470	89794879
22236	6	89805678	89827800
22237	6	89855769	89875284
22238	6	89887220	89940997
22239	6	89966927	90025018
22240	6	90036344	90062567
22241	6	90074355	90121989
22242	6	90142889	90343553
22243	6	90270594	90276763
22244	6	90277863	90348472
22245	6	90352218	90529442
22246	6	90383188	90385502
22247	6	90604188	90605839
22248	6	90629915	90631479
22249	6	90636248	91006627
22250	6	90659835	90662905
22251	6	91223292	91296764
22252	6	93949738	94129265
22253	6	96023059	96025326
22254	6	96025419	96057333
22255	6	96463860	96663488
22256	6	96806250	96969545
22257	6	96969471	97003152
22258	6	97010424	97064512
22259	6	97233013	97243697
22260	6	97242002	97285353
22261	6	97337189	97345757
22262	6	97372605	97588630
22263	6	97590037	97731093
22264	6	99282580	99286660
22265	6	99316420	99395849
22266	6	99719045	99797938
22267	6	99817276	99842080
22268	6	99845927	99873207
22269	6	99872798	99879249
22270	6	99880190	99969604
22271	6	99968569	99979794
22272	6	99990256	100016849
22273	6	100015973	100016972
22274	6	100054606	100063454
22275	6	100367786	100442123
22276	6	100441820	100524289
22277	6	100832891	100912805
22278	6	100874994	100885360
22279	6	100956070	101329248
22280	6	101329347	101330863
22281	6	101846664	102517958
22282	6	105175968	105307794
22283	6	105279004	105293695
22284	6	105404923	105531207
22285	6	105544697	105585049
22286	6	105584183	105617820
22287	6	105606155	105627870
22288	6	105725440	105850959
22289	6	105726891	105729630
22290	6	106534195	106557814
22291	6	106548015	106548468
22292	6	106632351	106773666
22293	6	106806441	106807592
22294	6	106959730	107018326
22295	6	107018903	107077373
22296	6	107077453	107116292
22297	6	107349407	107372546
22298	6	107386386	107436473
22299	6	107473761	107780768
22300	6	107811162	107981357
22301	6	107831007	107832925
22302	6	108025308	108145521
22303	6	108188960	108279393
22304	6	108278617	108281190
22305	6	108362613	108487058
22306	6	108487262	108510013
22307	6	108532426	108582464
22308	6	108616098	108847999
22309	6	108881038	109005977
22310	6	109169619	109295186
22311	6	109244179	109245306
22312	6	109307640	109416022
22313	6	109319685	109320328
22314	6	109416313	109485135
22315	6	109687717	109703762
22316	6	109703998	109704869
22317	6	109711418	109762374
22318	6	109761966	109765122
22319	6	109765265	109787171
22320	6	109783797	109804440
22321	6	109809109	109828003
22322	6	109814059	110012420
22323	6	110012499	110146631
22324	6	110299514	110301921
22325	6	110421022	110501207
22326	6	110501344	110575478
22327	6	110567131	110679475
22328	6	110712974	110736765
22329	6	110745890	110797844
22330	6	110799110	110800639
22331	6	110931181	111137161
22332	6	111195973	111216916
22333	6	111279763	111289093
22334	6	111303218	111349466
22335	6	111408781	111552397
22336	6	111548950	111580237
22337	6	111580551	111592370
22338	6	111599135	111599945
22339	6	111620234	111804918
22340	6	111630406	111634720
22341	6	111681844	111682810
22342	6	111804714	111919505
22343	6	111877657	111927481
22344	6	111921078	111923498
22345	6	111981535	112194655
22346	6	112375275	112392171
22347	6	112391980	112408732
22348	6	112408802	112423993
22349	6	112429963	112576141
22350	6	112475967	112487670
22351	6	112557294	112671296
22352	6	112668532	112672498
22353	6	114178541	114184648
22354	6	114225302	114242806
22355	6	114254192	114332472
22356	6	114290865	114792869
22357	6	114376750	114664209
22358	6	116252312	116381921
22359	6	116422012	116570660
22360	6	116440086	116479910
22361	6	116442320	116443093
22362	6	116565350	116565891
22363	6	116571151	116575261
22364	6	116575336	116762424
22365	6	116597741	116601066
22366	6	116781902	116784855
22367	6	116782533	116784934
22368	6	116813460	116818262
22369	6	116816152	116866773
22370	6	116832809	116845955
22371	6	116850174	116880031
22372	6	116892530	116918838
22373	6	116937642	116954148
22374	6	116956781	116989957
22375	6	117002350	117063029
22376	6	117073363	117086886
22377	6	117113248	117150200
22378	6	117198375	117253326
22379	6	117586721	117594728
22380	6	117609463	117747018
22381	6	117639374	117923691
22382	6	117772293	117774688
22383	6	117774980	117891021
22384	6	117996665	118031803
22385	6	118228689	118638839
22386	6	118781935	119031238
22387	6	118869461	118881893
22388	6	119134605	119256327
22389	6	119215384	119230332
22390	6	119255950	119352706
22391	6	119280928	119470552
22392	6	119498374	119670926
22393	6	121400640	121655891
22394	6	121756838	121770873
22395	6	122720691	122754264
22396	6	122764499	122792967
22397	6	122793076	123047518
22398	6	123100620	123105219
22399	6	123110315	123130865
22400	6	123317116	123394072
22401	6	123537483	123958238
22402	6	123732857	123792904
22403	6	124125286	125146803
22404	6	124144385	124150430
22405	6	125230239	125284185
22406	6	125283691	125413779
22407	6	125440195	125585553
22408	6	125541108	125623282
22409	6	125691357	125695470
22410	6	125899704	126070336
22411	6	126068810	126082415
22412	6	126102307	126252266
22413	6	126119002	126140004
22414	6	126277927	126301387
22415	6	126307576	126360422
22416	6	126661320	126670021
22417	6	127439749	127518910
22418	6	127587755	127609712
22419	6	127609855	127664754
22420	6	127759551	127840146
22421	6	127759551	127840500
22422	6	127761488	127780536
22423	6	127840600	127912962
22424	6	128029217	128239776
22425	6	128289924	128841870
22426	6	128349031	128406393
22427	6	128752086	128753913
22428	6	128768543	128770446
22429	6	128821672	128822321
22430	6	128826270	128827421
22431	6	129204342	129837714
22432	6	129800760	129802555
22433	6	129897277	130031370
22434	6	130152389	130182692
22435	6	130334844	130462594
22436	6	130454555	130465515
22437	6	130465460	130686570
22438	6	130686879	130764208
22439	6	131148546	131158275
22440	6	131160487	131384462
22441	6	131456806	131604675
22442	6	131894284	131905472
22443	6	131895106	131949369
22444	6	131949582	132068553
22445	6	132021520	132022635
22446	6	132029581	132032206
22447	6	132129156	132216295
22448	6	132269316	132272513
22449	6	132272086	132398533
22450	6	132617194	132722684
22451	6	132767006	132834337
22452	6	132873832	132874860
22453	6	132891461	132892498
22454	6	132909731	132910877
22455	6	132938161	132945414
22456	6	132966123	132967142
22457	6	133002729	133035188
22458	6	133043926	133055904
22459	6	133065009	133084598
22460	6	133073814	133075090
22461	6	133090509	133119701
22462	6	133135580	133138703
22463	6	133561736	133853258
22464	6	133756215	133760602
22465	6	133773995	133777743
22466	6	133823390	134213074
22467	6	134210276	134216691
22468	6	134273308	134311570
22469	6	134309835	134373774
22470	6	134490384	134639250
22471	6	135238528	135271260
22472	6	135262530	135263588
22473	6	135281516	135424194
22474	6	135376171	135381688
22475	6	135502453	135540311
22476	6	135516221	135517133
22477	6	135581134	135582071
22478	6	135604670	135818914
22479	6	135622706	135628296
22480	6	136172834	136516712
22481	6	136364990	136393965
22482	6	136415853	136546733
22483	6	136552162	136571473
22484	6	136578001	136610989
22485	6	136663875	136871957
22486	6	136871799	136873692
22487	6	136878185	137113656
22488	6	136950310	136969137
22489	6	137143717	137235075
22490	6	137243402	137246777
22491	6	137316307	137320641
22492	6	137321108	137366298
22493	6	137464968	137494785
22494	6	137518621	137540586
22495	6	137813336	137815531
22496	6	138144810	138189370
22497	6	138188351	138204449
22498	6	138409642	138428648
22499	6	138483058	138665800
22500	6	138537129	138539627
22501	6	138699042	138704212
22502	6	138724668	138743334
22503	6	138743180	139013708
22504	6	139013685	139018425
22505	6	139094657	139114456
22506	6	139117063	139225207
22507	6	139224630	139309398
22508	6	139349819	139364439
22509	6	139456249	139501939
22510	6	139465341	139560442
22511	6	139561198	139613276
22512	6	139592499	139608444
22513	6	139693393	139695757
22514	6	142379467	142409936
22515	6	142409370	142410356
22516	6	142454227	142456288
22517	6	142468367	142545826
22518	6	142622991	142767403
22519	6	143069580	143074896
22520	6	143072604	143266338
22521	6	143287558	143359214
22522	6	143360562	143363461
22523	6	143381633	143661441
22524	6	143415171	143420782
22525	6	143743969	143771810
22526	6	143759575	143764295
22527	6	143771944	143811147
22528	6	143806116	143828464
22529	6	143815948	143832827
22530	6	143857982	144152322
22531	6	143875462	143883168
22532	6	144128229	144165754
22533	6	144164481	144184949
22534	6	144185573	144259483
22535	6	144261437	144385735
22536	6	144416018	144416754
22537	6	144471663	144509507
22538	6	144606837	145174170
22539	6	144632835	144654437
22540	6	145822719	146057160
22541	6	146114638	146135889
22542	6	146136048	146207721
22543	6	146185381	146285559
22544	6	146348782	146758734
22545	6	146864829	146876101
22546	6	146920101	147136598
22547	6	147163037	147525750
22548	6	147525561	147706866
22549	6	147830063	148058683
22550	6	148558721	148604544
22551	6	148593440	148873186
22552	6	149068464	149398126
22553	6	149276764	149285820
22554	6	149348836	149353709
22555	6	149539777	149732749
22556	6	149564435	149565137
22557	6	149721495	149722177
22558	6	149768794	149806197
22559	6	149825869	149867174
22560	6	149887430	149912884
22561	6	149896601	149897260
22562	6	149912891	149913799
22563	6	149916009	149970108
22564	6	149979289	150039392
22565	6	150045451	150070801
22566	6	150070579	150132556
22567	6	150117711	150119308
22568	6	150139934	150186199
22569	6	150173598	150174328
22570	6	150183733	150240643
22571	6	150204511	150219238
22572	6	150205567	150240644
22573	6	150238014	150244257
22574	6	150263136	150270371
22575	6	150285143	150294846
22576	6	150339470	150346668
22577	6	150384286	150390231
22578	6	150464212	150571493
22579	6	150690028	150727105
22580	6	150920999	151164799
22581	6	150921970	150926986
22582	6	150945813	150947222
22583	6	151186685	151423023
22584	6	151376033	151377193
22585	6	151409239	151549582
22586	6	151561134	151679692
22587	6	151685252	151712683
22588	6	151725989	151773259
22589	6	151773422	151791236
22590	6	151815165	151942328
22591	6	151977826	152450754
22592	6	152134411	152135314
22593	6	152442819	152958936
22594	6	152701681	152702699
22595	6	152723533	152726101
22596	6	152867068	152868109
22597	6	153019030	153045702
22598	6	153071933	153080900
22599	6	153291664	153304714
22600	6	153304885	153310358
22601	6	153308497	153323820
22602	6	153325594	153452384
22603	6	153552455	153668623
22604	6	154331631	154568001
22605	6	154475631	154677926
22606	6	154708638	154831793
22607	6	155054459	155155192
22608	6	155153831	155578857
22609	6	155574273	155577858
22610	6	155578643	155635627
22611	6	155585147	155597682
22612	6	155716504	155777037
22613	6	157099063	157531913
22614	6	157101461	157101589
22615	6	157428861	157440840
22616	6	157710418	157744633
22617	6	157802165	158099178
22618	6	158244296	158366109
22619	6	158250175	158251605
22620	6	158293603	158296242
22621	6	158306146	158313818
22622	6	158402888	158520208
22623	6	158422139	158423415
22624	6	158530536	158589312
22625	6	158589384	158620376
22626	6	158733692	158932860
22627	6	158818917	158819593
22628	6	158957468	159056460
22629	6	159047471	159049322
22630	6	159057506	159065771
22631	6	159071046	159185908
22632	6	159186773	159240444
22633	6	159239043	159241625
22634	6	159290971	159331385
22635	6	159393903	159421219
22636	6	159409210	159485957
22637	6	159455500	159466184
22638	6	159586941	159591039
22639	6	159590429	159693141
22640	6	159661818	159664361
22641	6	160090089	160183561
22642	6	160146617	160177351
22643	6	160181360	160200144
22644	6	160199530	160210781
22645	6	160210844	160219468
22646	6	160221298	160241736
22647	6	160327974	160329108
22648	6	160390131	160534539
22649	6	160424323	160428696
22650	6	160542821	160579750
22651	6	160592093	160698670
22652	6	160769300	160876014
22653	6	160952515	161087407
22654	6	161123270	161174347
22655	6	161352112	161390803
22656	6	161411350	161413374
22657	6	161412759	161538417
22658	6	161551011	161695093
22659	6	161768452	163148803
22660	6	163148164	163736524
22661	6	163463589	163475193
22662	6	163586446	163612840
22663	6	163835032	163999628
22664	6	165693153	165723096
22665	6	165740776	166400091
22666	6	166307330	166309725
22667	6	166571144	166582188
22668	6	166719168	166721936
22669	6	166733216	166756079
22670	6	166778407	166796486
22671	6	166796677	166798312
22672	6	166822852	167319939
22673	6	166874151	166878871
22674	6	166945369	166947709
22675	6	167271582	167369612
22676	6	167317186	167318323
22677	6	167342992	167370679
22678	6	167383114	167412553
22679	6	167412670	167466201
22680	6	167525295	167553184
22681	6	167559902	167610401
22682	6	167569759	167571817
22683	6	167684657	167729507
22684	6	167738574	167772991
22685	6	167770521	167797998
22686	6	168185217	168197539
22687	6	168196210	168198927
22688	6	168227602	168372703
22689	6	168396921	168445769
22690	6	168456425	168482237
22691	6	168693510	168720434
22692	6	168698749	168702794
22693	6	168841831	169073984
22694	6	169613349	169639660
22695	6	169615875	169654139
22696	6	169857307	170102159
22697	6	170102233	170106401
22698	6	170104001	170124151
22699	6	170125187	170125950
22700	6	170125600	170139088
22701	6	170140210	170151655
22702	6	170151718	170181680
22703	6	170170509	170172138
22704	6	170477741	170478251
22705	6	170563422	170571657
22706	6	170591294	170599561
22707	6	170599791	170716153
22708	6	170723227	170728413
22709	6	170844205	170862429
22710	6	170863390	170881958
22711	6	170884383	170893780
22712	7	182935	194180
22713	7	192969	300711
22714	7	227554	229557
22715	7	302918	304070
22716	7	536895	559933
22717	7	588834	767287
22718	7	601595	605256
22719	7	642822	648119
22720	7	766338	829190
22721	7	855528	936072
22722	7	916189	936073
22723	7	919427	926184
22724	7	937540	995043
22725	7	938415	1015235
22726	7	1022835	1029276
22727	7	1036622	1177896
22728	7	1068661	1083527
22729	7	1084212	1098897
22730	7	1094996	1098897
22731	7	1114086	1117672
22732	7	1120499	1121814
22733	7	1121844	1133451
22734	7	1191707	1200395
22735	7	1200010	1204903
22736	7	1272543	1276954
22737	7	1468101	1499138
22738	7	1499573	1503644
22739	7	1509913	1545489
22740	7	1548291	1549063
22741	7	1570350	1582679
22742	7	1581871	1600457
22743	7	1606966	1610641
22744	7	1727755	1787590
22745	7	1732446	1733961
22746	7	1855429	2272878
22747	7	1878222	1889567
22748	7	2273866	2281840
22749	7	2281857	2290781
22750	7	2291405	2393953
22751	7	2393721	2420380
22752	7	2443223	2474242
22753	7	2552163	2568811
22754	7	2577511	2595361
22755	7	2598632	2654368
22756	7	2671585	2704436
22757	7	2719156	2815134
22758	7	2767746	2883958
22759	7	2945775	3083579
22760	7	2983669	2986725
22761	7	3179868	3214287
22762	7	3303664	3342084
22763	7	3341080	4308632
22764	7	3682447	3683416
22765	7	4683388	4811074
22766	7	4815253	4833943
22767	7	4836686	4923350
22768	7	4897364	4901625
22769	7	4945620	4998844
22770	7	5023349	5112852
22771	7	5085452	5109119
22772	7	5229819	5273457
22773	7	5314000	5346501
22774	7	5346421	5465045
22775	7	5459458	5460398
22776	7	5459477	5462753
22777	7	5470966	5553429
22778	7	5566782	5603415
22779	7	5596362	5596876
22780	7	5632439	5646286
22781	7	5659678	5821370
22782	7	5702063	5720092
22783	7	5919458	5925993
22784	7	5938356	5965605
22785	7	5965181	6010314
22786	7	6012870	6048756
22787	7	6048876	6063465
22788	7	6061881	6098861
22789	7	6071007	6076017
22790	7	6144515	6201195
